tweet_id,text,Odio
1344795175286136833,Tan rápido creció la perra de Leo 😩😩,0
1163299323607703552,"Valiente Carlos Alarcón !!!
Fuiste solo carnada de la izquierda , tranquilidad la verdad tarde o temprano saldrá.

El borracho y ladron del mapuche por algo arranco.

#Corta

#ElInformanteTVN",1
1322118783985717248,"@hacheismo Los mapuches qls no quieren ser chilenos, queman la bandera y atacan a la gente en sus campos y los weones les dan cupos en la AC......son unos pelmazos!!!!!!!!",1
1528570163347464193,"A nada de crearme una cuenta para treasure y defenderlos, quejense pero sin insultar a mis chicos y mucho menos un post que solo es de ellos https://t.co/UKaD3IQYld",0
1533855714342584321,"Yo: ""voy a hacer un descansito y a merendar alguna porquería ahora que nadie me ve""
Mi perra: https://t.co/YUa3RTTdIB",0
1463151419637350402,SI nuestro ejercito no tiene testiculos vamos a tener que salir nosotros a defendernos de los que quieren sembrar el terror en el pais.Tengo las pelotas quemadas de los MAPUCHES de mierda y de los zurdos que tiran bombas. Es un DEJA VU.Volve Lopez Rega que te perdonamos todo!.,1
1281030845600595969,"Vieja qlia maricona la del registro civil, la gente está desesperada, al menos detente a INTENTAAAAAR orientar, que sea, al caballero que te esta implorando #CHVNoticias",1
1493871016745054210,"La palabra matrimonio proviene del latín mater, es decir, la capacidad de ser madre, de la potencia de engendrar que tiene el matrimonio como institución social.

Por eso no puede ser homosexual porque por definición es un vínculo en donde está la potencialidad de ser madre.",1
1273229281791967235,"@Pame_Q Me tratas de frágil, latero sin sentido y viejo binario porque no soportas la verdad. Una vez más queda comprobado que eres una pobre angustiada que sólo busca atención. Buscas que no te traten de zorra, mona o perra pero te comportas como cualquiera de las tres. Chau feminazi..",1
1344795355276341250,@pachekman No. Aquí es una hora menos para distínguirnos del resto. No vaya a ser que nos confundan y se piensen que somos iguales...,0
1533853916823158785,Me cago en los muertos del pederasta obispo de Huelva y en los de todos los pederastas de la puta iglesia católica española,0
1533853704868216835,"@CarmenTomas7 @Angelica_martel @InmaNietoC ¿La vieja franquista me ha bloqueado?
Será hija de puta.",1
1377033874694356998,"@Camara_cl @Senado_Chile Y el tema de los inmigrantes, estos están contaminando más al pueblo con la pandemia.",1
1002338787412926464,El Reporte de Crédito Especial es gratis una vez cada...,0
1533852797514440704,Es la mujer mas graciosa del universo. Fin https://t.co/PhiZ5140Pz,0
1465832669405659142,"No pienso presentarme a una puta mesa mas, me cansé",0
1533853445530210313,"Los manes tienen la imaginación suficiente para violarnos con la mirada con solo vernos la pierna, pero no tienen la imaginación suficiente para comprender qué significa ser mujer, el papel tan importante que tenemos en el mundo y los problemas que eso nos trae.",0
1533853931255865345,"Cuando te enamoras, normalmente se abre una brecha desconocida para ti, se abre una puerta a un mundo desconocido y por descubrir, para el que estás dispuesto a vivir. Cualquier proyecto de vida trae eso consigo, sobre todo a una mujer cuando va a tener su primer hijo😊🙏 https://t.co/ELxXV7xlqq",0
1274127071095160833,"Decir algo super hiriente sobre las personas trans (o cualquier minoría) y después decir ES HUMOR, NO VEN QUE ES HUMOR SENSIBLES !! no es una personalidad y si lo es la voy a patear",0
1320542129635155968,Mapuches de mierda por qué puta no se van a chile a prender fuego y tomar tierras?!?! Hijos de putas!!!,1
1521994863482441728,"@soykul @INEMexico No creo, DEBERIAN TENER 1 BAÑO ADICIONAL PARA ESE TIPO DE HUMANOS.
SOLO HAY HOMBRES Y MUJERES DE NACIMIENTO.
IMAGINA A TU MAMÁ EN EL BAÑO A SOLAS CON UN TIPO VESTIDO DE MUJER ORINANDO CON EL CHILE AFUERA.",1
1079889753263222784,Como es posible que las 12 #Chicote estuviera fresco y a la 1 tenga una papa que casi no se le entiende????,0
1344795173428076546,Mi familia desea que doctora puta sea mi nuevo novio y no dejan de preguntar por él es que la vida es maravillosa,0
1399515962567806979,"@Conde1976 @RodriguezManuel Ni el Ministro, ni el vocero del empresariado, ni el jefe de redes, ni el enlace extranjero . Aps, y sin contar al Constituyente zorrón electo #nadieM",0
1326660642594492422,"Dejen de estar quejándose que las usan solo para el sexo. El sexo es grandioso, cuando las usen para lavar y planchar, entonces quéjense.",1
1450962893025923072,Se le nota lo indio a Romero robar,1
1364744060636958722,Todo inmigrante q entra a la mala a Chile se va de plr.. así de simple esto es así en todos lados. https://t.co/SmYEg6nkAg,1
1403411587793403907,@alexvnzlnosstgo @StgoComplisex Ah ctm anda hacer esas weas a tu país inmigrante kl,1
1533855036635336705,@floorbarbosa Marido y mujer,0
1533855406765887491,@AGonzanzalez @AABenedetti @petrogustavo Joder yo soy colombiano y voy a votar por Gustavo Petro Presidente y Francia Márquez Vicepresidenta !he dicho¡,0
1533854198252576778,@rivapa Cállate pinchi corrupto,0
1533853547183362048,Que miedo me da llegar invictos al mundial la puta madre,0
1528569890688335875,"@Sk_tobi2 @LilVigilanteX @icopis @TonyZ_WRLD Cállate salame, no hay casi porno a comparación con otras cuentas🥴",1
1465832950277283847,"Hablemos de los nervios de subir a la web una novela nueva. Creo que los momentos de mayor suspenso de un escritor es la reacción al capítulo 1 y al capítulo final. Uno está como 😬, gustará? Es horrible 😩",0
1079889339650322433,El indio solari https://t.co/5cZBjk2pI4,1
1528570102982922241,"@tamarakapitula esperemos a ver que hace, pero lo que necesita hacer de urgencia es hacer una limpia, poner diciplina y reglas en el vestuario",0
1326313820386635780,"Andate para el motel pepa hoffman maraca ctm.
Clasista y racista. Plata facil,
Solo separay las piernas.",1
1139515582775201792,"@BIG_CH0L0 Feo, down, enfermo, cholo, indígena, deforme .. de esos bebés están llenos los orfanatos ☹️",1
1079889500812312576,@javddvocal Chora,0
1533853551033712640,"@paulolg_fp @RodolfoPerezOpe @MerinoDeLama Ese SINVERGUENZA !!! Por 5 días en el gobierno reclamó que le den Pensión Vitalicia, hijo de puta malnacido, caradura!!!",1
1465832889506013184,@prensagrafica La perra gráfica y su veneno diario,1
1533854938819960835,"@LibreYQue No tienen, o sea a lo que voy es upon them las decisiones que toman sobre sus marcas.

Mira a VSFS que decían que nunca pondrían mujeres trans en su desfile, su marca sintió el golpe, es decisión de ellos.

La sociedad es quién decide qué consumir desde esa conciencia, PARA MI",0
1533854045261205504,"Fajardistas, deberían votar por Rodolfo simplemente por proteger la democracia.

Y no lo digo como frase cliché.

QUÉ NINGUN CANDIDATO tenga que volver a pasar por el acoso que pasó Fajardo,  le destruyeron la imagen con mentiras.

Que luego de 1ra vuelta reconocieron falsas.",0
1462843419399639041,Porqué mierda estos extranjeros culiaos participan de la política de otro país? Si tanto les gusta la wea política #VENEZOLANOS CULIAOS ANDA A HACER POLÍTICA A TU TIERRA BASTARDOS/AS FASCISTAS CONCHETUMAREE https://t.co/ArfWUmaxz8,1
1533854888274366466,@alfrenigma Este es un puto mierda que se cargará la selección,0
1326289490030292994,@latercera Este caballero me tiene enfermo. Los mapuches no existen. Acá somos todos chilenos. El resto es retórica izquierdista.,1
1465832624618983428,"@MosqueraClaro2 China y India
Son los países más superpoblado de la tierra casi el 50% de la población mundial deberían empezar con ellos",0
1514273247080206346,@24HorasTVN @FreddyAntecsor Fuera todos los inmigrantes y de paso expulsen al camello qlo de jadue.,1
1497342885431164928,@CHVNoticias Puta que lo cuidan al qliao... podrían resguardar la seguridad de todos aquí #parquelosreyes no se puede ir a pasear lleno de inmigrantes ql,1
1084260490031828994,"Para las que pelean por quien es la mas ""rica"" si las de 20 o las de 40 les cuento: 
Pueden estar exquisitas y si son weonas, las van a dejar igual y por una más feita y gordita, inteligente y que no se preocupa de weas.
En 4 cabritas, el rollo regalon, no se nota para nada.",1
1355268341049552899,"#latardeconholachile  di la verdad Rosa  : los delincuentes mostrados son turistas Venezolano , Haitiano o Comombiano  sr notan sus rastros  son extranjeros",1
1495242067252973578,"Como es posible k se escuche a 30 cuadras de distancia la música y parrandero de la Toma Inmigrantes ubicada en Av Lo Errázuriz Tendrán Parlantes Gigantes pero k para el 18 la Disco de Don Óscar k se escuchaba por todo Maipú
vivo al lado les quemo el Campamento CHULERIO PICANTE",1
1465832947643260928,"Cuando se habla de inclusión, es porque primero hay exclusión.
Soñamos con el día que se deje de hablar sobre esto, que no sea una novedad este tipo de fotografías, que sea la nueva normalidad, que la diversidad sea lo común y esencial tanto en publicidades como en pasarelas. https://t.co/gqS8xgDvlZ",0
1002338905750933510,"@RodrigoRomano76 Una duda Rodrigo, es cierto eso que dicen que mañana se da la lista? O no es nada confirmado?",0
1269762192875966467,Hoy me siento mas gay que nunca! 🏳️‍🌈♥️,0
1399516014661050374,No se si dejar esta cuenta personal o crear una nueva que sea “más profesional” es que me gustaría dejar esta pero ajá y si un día me da por subir una foto hot y no pueda porque me van a ver mal?? Thinking,0
1533855863584215041,Ya cállate 😒,1
1348341966019440642,"QUE TE PASA CHUPA ESPERMA?  X NO DECIRTE CHUPA PIJ@

 EL EXCESO D LACTEO TE ATROFIO EL CEREBRO? DEDICATE A LAS PAJAS Q D ESO SABES 
Y NO TE METAS  CON @sebharias  Q ADEMÁS DE COMPAÑERO ES AMIGO 
ENTENDISTE PEDAZO DE SEMEN VENCIDO ?

AHI SE LOS DEJO A ESTE ""PERONISTA"" 
BLOCK https://t.co/GA61ZWjIKl",1
1533854261020348417,"es que me jode mucho que me sepa mal porque en la empresa eres un puto número y te comen de tal manera la cabeza que parece que te lo dan todo, y no, no debería sentirme mal",0
1533855064762339329,"@grupoeldeber Y quien puuuta se cree este hijo de perra, porque es defensor de masistas delincuentes va querer hacer lo que le da la gana, tarde o temprano se le va acabar su protección #masistasbasura",0
1384679293335351297,Váyanse a su país venezolanos culiaos https://t.co/94kII0QNZP,1
1533856198906331136,Que puta demasiado poco es 30min nomas para almozar! 😔,0
1533855973500145666,"@okdiario No se cansan los verdaderos cerebros del gobierno madrileño (MAR, Lasquetty, Garrido..)  de situar a esta pobre mujer en el ridiculo constante?",0
1211799031871082497,"Lo que hubiese estado de puta madre es que hubieseis desatornillado las bisagras de las rejas, pero bueno, poco a poco.
No os atabaleis https://t.co/gkhRCNWxNC",0
1544023895866429440,"@camila_vallejo Se equivoca, no cumplieron con su mandato. No fueron capaces de hacer una NC que uniera a los chilenos; su afán revanchista y refundacional los llevó a hacer un proyecto que divide más y que, además, crea una casta indígena llena de privilegios.....un rotundo fracaso!",1
1528570153881022465,"@_Pelooon @lovr_55 @eudmed @Kurdcos Lo dice el caviar-troll que sale a lavar banderas, ya aburres payaso, anda a teclear cojudeces a otra parte, mongol...",1
1399515823329402882,@LucysSv Yo si te conteste mujer 🥺,0
1356413025209741314,@rodolfopereze @andreolivaba @MaggiVeranista @Uber_Chile @MTTChile @Fisca_MTT Pufff todo mal con ese inmigrante!,1
1528570073153122304,A ver si haces una perra limpia desde manana mismo @Sbanos @ClubAmerica,0
1528570113439539202,"@TELMEXSoluciona @Luis_GQM @ALaMagdalenaC @CesacContreras Buenas noches, de verdad es una burla. Esa información se les dio hace muchísimo. Por favor díganme quién puede ayudar.",0
1533851998612774912,"hoy yendo a la facu casi me llevo puesto un camion por la puta niebla, casi me voy al cielo amigo alto miedo",0
1456716967834886145,"@RoqueSagrado @LaPatriaTwitera @PCdeChile @Armada_Chile @GobiernodeChile Dicen armada asesina... Nosotros les decimos mapuches de mierda, cobardes y cahuieneros.... Bien entrenados quedaron los warifaifes.... Pero pa la foto.... Mari Mari kumas",1
1533855677164228609,"Y la Supercopa de España la tienes que disfrutar tú con nosotros porque eres quién nos ha clasificado, no Gattuso, igual que en su momento debió disfrutarla Marcelino y no Celades, me caguen la gran puta que se me llevan los demonios con Lim. https://t.co/3PHNsULCiJ",0
1317997893198991363,que mierda q un día antes del comeback despertaron las gowonistas??? gowon mi mujer dije las voy a cagar a todas a patadas malditas simias https://t.co/LRUr37LeMj,1
1333231918733725697,"@labeasanchez Cierra el osico maraca Sapa amarilla vendida buena para la plata del pueblo y la ctm ......
No se nos a olvidado que nos vendiste a la élite con la cual todavía trabajas ......... https://t.co/USayR5VWsJ",1
1533852452633575430,que alguien le diga que se calle la puta boca,0
1002338813950267392,Sebastián Ubilla es una opción clara de reforzar al equipo según el gerente deportivo de los azules. #LaUSomosTodos https://t.co/9lil64D73W,0
1533853426895011840,"Tú, yo y unas Gorditas Doña Tota nombre cállate que delicia",0
1386504465365315587,"Váyanse inmigrantes de chile, nos han dejado la caga, vienen a exigir a un país que no es el suyo, no los queremos, le han quitado el trabajo a muchos. chilenos,que el chileno tiene que pagar en chile y Uds viven gratis",1
1465832927661633545,@pikenopiks vish que cara puto parça,1
1307465972710858754,"@vamoschilenostv @sigridalegria Maraca Falopera, CTM, Comunista de Mierda @sigridalegria, vergüenza Yo espero disculpas públicas de @DonFranciscoTV @ucatolica @vamoschilenostv https://t.co/mpRPiFqsOV",1
1399515920876380160,@Independiente Unos reverendo Muerto le pesa la camiseta pedazo de hijo de 1000 puta váyanse no pueden jugar más manco de mierda hijo de puta independiente y la concha de tu madre,1
1533854336551378945,"Hoy llevado el CV al hospital, enseguida me han asignado servicio, he ido a conocer la supervisora (un encanto de mujer) y planta, el 1 de julio se supone que empiezo mi andadura como enfermero y ya tengo muchas ganas al igual que nervios 🥰🥰",0
1223032553600438274,"Los trans son hombres castrados.

Triste pero es la realidad.",1
1079889762176155648,@Brayan_zavala7 jamas por negro,0
1533853123462283265,Q dolor de ovarios la puta madreeeeeeee. Justo un día antes de viajar😭😭😭 porq nací mujer,0
1220161493007847424,"@UnHispano .Fuera de Chile corruptos internacionales, váyanse a reunir a Venezuela manipuladores de masas de ciudadanos ignorantes. Sólo buscan lucro individual mintiendo y engañando a los ciudadanos humildes. Asquerosos políticos, cero aporte a los ciudadanos que aman la libertad de vivir.",1
1079889872511553536,Todavía en el proceso de digerir esta pérdida como la de alguien de sangre. No había que conocerla o ser amigo para sentirla cercana y amiga. Que gran ejemplo de ser humano!!!!!!! Que gran ejemplo de mujer!!!!! El único consuelo... es que ya no hay más dolor. #RIPKeyllaHernandez https://t.co/qlbmkyyXIU,0
1344795088174657536,"@GloriaMonteneg @MerinoDeLama @partidomorado @suselparedes @CEDEPASNorte @pcmperu @AccionPopular @SunafilPeru @patriciagamarra @UrsulaMoscoso @MTPE_Peru @presidenciaperu Eres mujer como yo pero eres de lo peor corrupta, cínica eres bien baja",1
1344795463791292417,voy a recibir año nuevo con el periodo eso es una mala señal,0
1318517393795272705,"@CnlWalterkurtz Los mapuches no existen. Es la izquierda disfrazada de indios q quieren tener derechos, sin haber hecho nada para tenerlos",1
1465091260767555593,#RectaFinalxTNTSports peruano ql malo. Matenlo,1
1533855533979017216,Si no te gusta la vibra de mi IG creo que no te voy a caer bien maldito y jodido hijo de perra,0
1211798958382686208,"@danilazarom ¿No esta bastante claro?
Si es mujer es inocente.",1
1344795046860754944,"Que a gusto poder ver #CachitosNochevieja tranquilamente!!!! Que a gusto sin aturullarme, sin tanto ruido!!! Sin tener que acostar a la niña botando e histerica! sin tener que morderme la lengua! Lo estoy gozando mucho! https://t.co/PKjCGC1r6w",1
1528569878302564352,@leukahspam es q intentamos pickear leche pero no pudimos abrirle el inventario al dragon mujer puta de mierda,1
1344795237487685632,"@akhusharmuta 🤔 Creo que te vestirás blanco y negro, blanco parte superior, negro parte inferior.",0
1407084335400894467,"@Republicana2021 Curioso no??? Tanto inmigrante, sobre todo haitiano, han traído enfermedades que ya estaban erradicadas en Chile!!!! Qué vendrá después??? Lepra??",1
1465832805166768130,@bruuma 🤣🤣🤣🤣 es terrible la negrita!!! Acostumbrada a Romeo q es un santo 🤦‍♀️,0
1533851982733221890,@AngelscP_25 ya cállate un rato,1
1079889761039458305,@TNFamosos NADIE TE QUITA LA ZORRA QUE SOS !! ACORDATE LO Q HICISTE A LA SEÑORA DE CABRE ZORRA!!,1
1389555358679568385,Me había fichado hace un año y yo ahí llorando x un negro mapuche,1
1002338426342051847,@milagros_fans Q copias negra.,1
1533852643659075584,"@ingrodolfohdez No necesitan la plata,sus grocerias,humillación a los pobres,menospreciar a la mujer x su desempeño y ser corrupto x su imputación conpruebas,la falta d un programa coherente q disminuya la brecha y genere riqueza en la clase trabajadora y media y no solo d los grupos de poder",0
1533855608344039424,madurar es aceptar que discord es una buena herramienta para la compra y venta de sustancias ilegales en el extranjero https://t.co/zmAbjx2YuA,0
1533853258254626820,"@atom_mobster @EjeNaranja Si esto es verdad, como católico me niego a votar por alguien que ofende a la mujer que más amo. Tenía que ser nazi",0
1079889392087511040,@ChloeM2016 @JoseAMeadeK Eres un cabron que se pone una imagen de mujer. Chinga tu madre,1
1533852845052665860,Pique sos un hijo de puta https://t.co/fuS6wiz40O,0
1533855743044100097,@RobertoBonafont Como ecuatoriano o colombiano!!,1
1307678248432799750,Las perras qlas cargantes con su wea del meme song hermano la wea de video fue hace mas de un mes ctm paren con su wea ni q estubiera pa cagarse de risa la wea,1
1533855356136325120,"Yo pido a Dios mucha paciencia e inteligencia para tratar con estos ""seres Humanos"" enserio sólo te pido que No los multipliques... Isabel Zuleta ha sido una activista toda su vida una gran Mujer...Y Fajardo un egocéntrico, No tiene huevos para hablar con la verdad https://t.co/Pci6LaASKf",0
1002338818698219521,"@PreguntonUn @SantiLacu @SardellaAgustin @pedrottrevisan @4hrr3 @Nahu_Roust @luorellana_ no asumo papu, actuo, me informo por vivencias. Te invito a vos a unirte a alguna agrupacion sin aspiraciones políticas que luche contra eso por ejemplo ATTA, a ver si aprendes un poquito hablando cara a cara con muchas personas trans y escuchando lo que tienen para decir. Besote",0
1134610125065297921,@Claudiashein @lopezobrador_ Si de un estadista deja hace 10000 años 🤣😂que arrastrada mujer!!!!!!!!,1
1250489545545650176,@Cooperativa Gente culiada que se muera !!!!!,0
1339812635840229378,@fearlessxsouls no tengo internet pa yt aweona perra sorra puta maraca culia aborto de sapo hija de piñera,1
1314366768375304192,@RCachanosky Mapuches de mierda. Debe está Maléfica atrás de esto sin duda https://t.co/CDTJ0oraSv,1
1531394797658951682,"Las feministas hablan de “patriarcado opresor” aunque no siempre es así, ejemplo,  Johnny Depp ha tenido que presentar mil pruebas para demostrar q sufría violencia y a AmberH le creen sin cuestionar nada simplemente x ser mujer. 🙃 
No soy “feminista” y ellas no me representan.",1
1533853704272723968,bro es un puto video de 2021 con mi ex,0
1533855442128064512,"@talaveraOk Ni puta idea como fue todo. Pero primer lugar los ""zorros"" no te oueden hablar asi, quien carajonsw creen? Si les putea, responde bien y llama a la.policia nacional si hay un kilombo mayor . Pero bueno",1
1227723804790665221,@PupoInmortal Las vendedoras ambulantes colombianas y las típica Haitiana flaca con todo bien puesto le ponen gotas de belleza a ese océano de fealdad del barrio Meiggs.,0
1321148797326659585,@iicaruss_mak @Bri_loves_Louis MAK TE VOY A MATAR MARACA CULIA,1
1533855410763010049,"« que era algo diario, mas esas miradas tan especiales sólo se habían cruzado cinco veces en su vida.
Era como ver una estrella fugaz, ¿debía celebrarlo? Inclusive habiéndose separado de esa mujer al cumplir la mayoría de edad, se encontraba extrañando darle »",0
1374534807296868352,@DanitzaSabrina Bueno es un mapuche delincuente y punto,1
1260648257702604801,A la cresta con las feminazis. https://t.co/WQQVp09vCZ,1
1002338835588509696,@EAristeguieta @Eduard_Srz Fusilarlos o ahorcalos en una plaza públicamente. Pena de muerte se debe aprobar solo para aplicarla a esos malditos chavistas Vende Patria,1
1533852725808664577,Situaciones caóticas que sólo una mujer entiende 👇 Parte II,0
1255494298377822211,"@reportauro @tere_marinovic @YouTube ¿Periodista? Un pobre y triste misógino al que no partieron sino que lo defecaron. Típico homosexual zurdo fascista!! Para tratar así a una mujer, su Madre debe ser Prostituta!!",1
1533855496322572290,@EsmeAbenia Hijos de puta!,1
1533854337012834308,q puto pesada es la gente q va a la biblio d eco esq no se calla nadie pa eso no vayas a la biblio que molestas,0
1329581503337164804,"No sé ustedes pero me da risa cuando las parejas se dicen ""amor"" ""cariño"" o weas así kwkw me da diabetes wn yo te digo ""ola maraca qla te quiero, wena zorra, te quiero perra, que eri linda cotorra qla""",1
1218616810821517312,"@EricBouchardGag @piamoyano24 Este maricón se siente cómodo siendo un sometido, hasta ahí no habría problema, es su vida, el problema está en que con su forma amariconada de sobrevivir intenta ser partícipe dando clases de comportamiento social #AndaLaar",1
1344795216293855232,@HarryArgentina Quiero golpear a alguien la puta madre quien se lo haya quedado merece ser Ziamista dios,1
1464034032040120338,"Pero son puros extranjeros ilegales que están realizando filas, en los entrevistados no hay chilenos, bueno puros VENEZOLANOS, como en los consultorios y Hospitales quitando las horas médicas a los Chilenos, hasta cuando https://t.co/d5CCpKH6Rl",1
1362099147164286977,"Gracias por NADA negro constituyente, vende humo, haitiano, mapuche, rostro de Claro e incoloro encubierto . Jamás nunca un centro decente 😡😡😡😡 https://t.co/D20IlKf5fi",1
1375496803127296003,"NUNCA EN NUESTRO PAÍS HABÍAN OCURRIDO LOS ROBOS CON VIOLENCIA QUE ESTAMOS VIENDO HOY! PORTONAZOS, ENCERRONAS, ETC. GRACIAS VIEJA CTM BACHELET Y SUS SECUACES QUE TRAJERON INMIGRANTES EN SU GRAN MAYORÍA CON MALAS COSTUMBRES Y DELINCUENTES!! VOTEN POR ELLOS NO MÁS!!!",1
1533852982277726209,"Desde cuando el mundo se volvió tan superficial para juzgar o dudar de una violacion POR SI FOTO DE PERFIL, definitivamente los seres humanos SOMOS LO PEOR Y BRUTOS! https://t.co/rPX1TWSuEo",0
1344795454979125252,"@Cirzchenato Es mentira, 
-ahora no podrás decir la última palabra-
Voz de narrador- akko se va desilusionada al enterarse de una verdad dolorosa, que le deparará a nuestra brujita favorita esta noticia.",0
1533854222189740033,"Posible solucion a este problema (mi preferida) es usar la palabra mujer unicamente para el genero, y la palabra hembra para el sexo, y asi quedaria todo aclarado y sin ambiguedades y todos felices.
hembra y macho : sexo
hombre y mujer : genero
@rixon404_",0
1383870402175258629,@JuanKBarth1 @Makeka La mitad mapuche es la penca.,1
1533856097248940033,"@AlMayez85 Es para los dos pero el enfoque siempre esta sobre la mujer!!!!
Para el hombre Vasectomia!!!!

Ya es gratis hace años y no se habla de ello",0
1079889151569395713,"@Granaderosarg @fargosi ¡¡¡VIVA LA PATRIA!!! Por un 2019 de respeto, trabajo y mucha paz entre argentinos!!! ¡¡¡Feliz Año Nuevof!!!",0
1533852145996337152,@aguilo_sergio Puta que eri wn,0
1134610152265588736,@AutosyMas @NoticiasMVS Mi negra leona ❤️❤️❤️ siempre te voy a amar. https://t.co/bBStmw5Qoq,0
1533855221721575425,"@MaricarmenAlvaP toda la razon, actuar de esa manera frente a una mujer con su bebe de 5 meses haciéndola esperar 1 hora es inaceptable",0
1414560317317779467,@VeronicaWelkner La Diaguita Provoste...es más Peligrosa Q Jadue...es una mina Asolapada..y No Olvidemos...los 600 millones de dólares..Q hizo Humo...????,1
1533852991400382464,"Profamilia te odio mucho, llegué 20 minutos antes de la cita y dizque llegué ""Muy tarde"", usted se puede creer eso? Y uno llega incluso más temprano y le atienden la cita de las 12 a las 2 de la tarde, que puta falta de respeto.",0
1388555563135651841,"rocalicese,sos roquista pero llegas a estar en la época de Roca y te desaparece por mapuche negro pelotudo",1
1533856098431733763,puta q me gusta el bad bunny por la cresta,0
1532432687486709762,"Los lesos hablan en lenguaje inclusivo ... 

Fin del comunicado",1
1246915634660872192,@Sebas_sauto @oscarurenda eres boliviano?,1
1170492827308048389,"@aprachile cero aporte, mapuche flojo https://t.co/IoZv8bxssY",1
1533853315091550215,"@AmarantaHankTw No se desgaste señorita, estamos en una sociedad machista, donde nos encanta ver la paja en el ojo ajeno, manejar una doble moral y una envidia por lo que los otros hacen y son exitosos. Pero independientemente de lo que usted haga, es mujer y merece ser tratada con respeto",0
1211799056432939008,Dios pero es ni una que se le da,0
1002338915032985601,"@HarryArgentina @Harry_Styles Esa foto es super fuerte, y el ""se pasaron el alto que estaba"" si se refiere al semáforo, que miedo :( es una locura que haya pasado eso.",0
1002338565555130368,Amo la puta cancion de Dragon Ball Z  wacho la escucho y vuelvo a mi infancia😍 https://t.co/zZPonXypyb,0
1344795138606813184,"@rcnradio 40 millones comparados con lo que iban  a depositar en las cuentas en el extranjero es muy poquito, tal cual",0
1465832935337218051,"@mhb_ly @ObservatoryLY Hola, que significa, que peligra las elecciones amiga
Es importante que ustedes tengan elecciones amiga,son ya muchos años,Libia se merece un cambio y el único que puede dar ese cambio es Saif al-Islam
No perdamos la esperanza estimada
Por una Libia libre y soberana",0
1456960188133429252,"#Lautaro
Terroristas miserables que utilizan la causa mapuche, quemaron Escuela y Jardín, los amigos de Boric y Yasna Provoste dirán que jueron loh pacoh.

#jueronlopacoh #extremaizquierda
#FelizSabado #T13SinDespertador #Alerta #araucania #terrorismo #llaitul #estadodeemergencia https://t.co/JXDfgIp8PQ",1
1533852851755225088,"@bellezaybondad @mlourdesr17 @LilianaSnchez9 @scarRomano @obispoHGG @ArquidioMorelia Junto a la cruz de Jesús estaban su madre y la hermana de su madre, María, mujer de Cleofás, y María Magdalena.... Mujer, ahí tienes a tu hijo. Luego dice al discípulo: Ahí tienes a tu madre. Y desde aquella hora el discípulo la acogió en su casa. https://t.co/8lJNqEAzdW",0
1513709793193697280,"Y que quieren los pelotudos ,que en 1 mes arregle la tremenda cagada que dejo Piñera en Chile? Y para colmo nos dejo lleno de colombianos ,venezolanos ladrones y narcotraficantes .SON MAFIAS DE MATONES. https://t.co/P0oGlDn7Ke",1
1150270178443321344,@carcevedo66 @morenabeltran10 cállate chileno hijo de mil putas a quien le decis un asco chileno la concha de tu hermana ya se les viene el mar mapuche de mierda,1
1399515978833305602,"SOMOS FINALISTAS LA PUTA QUE LO PARIOOOO, DALE COLÓN, DALE VIEJOOO, A 90 MINUTOS DE LA GLORIA 🙏❤️🖤",0
1533855353795928071,@Armeteo @ElTiempo_tve Quien diga que esto es normal que se vaya a la puta mierda.,1
1533855855510274048,"Es cierto, no es culpa de la víctima. En una violación, ""la culpa la tiene el violador"". Pero por favor: eviten tomar hasta perder la lucidez ; especialmente si pueden quedar solas en una reunión de desconocidos,  y exponerse a una vulnerabilidad peligrosa.",1
1533855115119144960,Con la grasa que tiene puede generar calor a varias escuelas pero le gusta tenerla cerradas ahora no está en público porque está viviendo de la teta del estado como la mujer después va a empezar a romper las pelotas Cuándo cambia el gobierno https://t.co/4JuIsja9Fy,1
1134610361246765056,"@Scythe_Wave No ya, si solo faltaba que tuviese miles xDDD
Es muy lamentable eh, me apareció por la TL un RT que le dio una mutual y se me hinchó la vena 🤣🤣🤣",0
1399515950802735104,"@elcalvocule Y voy más allá creo que se irán Griezmann y Trincao también. No es asumible una delantera con: Ansu, Messi, Agüero, Depay, Dembele y Griezmann",0
1533855176293064706,@Mnica01163438 Menos a las feminazis y a las podemitas...,1
1533854743491133440,"Si señor, nadie representa al Colombiano más que este. https://t.co/pDjITYlXEZ",1
1337144542856876032,Maraca ctm!!! 😡 https://t.co/rRWZVVArHE,1
1492108543297835015,"Los inmigrantes son muy peligrosos si tú no le das lo qué ellos exijen se enojan mucho.
Cantante ?? De la locomoción colectiva, no le damos monedas te funan ahí mismo y siguen y siguen
Tienen carpas por todos lados , desechos orgánicos por todos lados es ASQUEROSO todo SANTIAG🤢",1
1533856235795238917,@mpunzii Cállate si no sabes🙄,0
1533854649593352195,"Uvita es Norbit, es victima de esta mujer. https://t.co/ftgz4MCgCJ",1
1527876571205230592,"@coraje_civil Y a mi que me importa que votes…eres nadie, quizás hasta un hombre menstruante, me da lo mismo…influencer 🤣🤣🤣",1
1533854295757574144,@Zenda1589 Asta yogur sueltas mujer🤤🤤🤤,1
1344795333491109890,@ramirodebokita Deja de dormir puto,0
1471609502851993604,@adnradiochile CALLATE VENECO CTM,1
1526921056920997888,Emilia tan histérica .No Podemos decir Q andas con la Regla ..como tienes la Próstata ..??? https://t.co/QgIhpqTyaK,1
